timestamp,headline,prediction
2025-03-31 15:08:00,"Bolsas recuam com investidor cauteloso,aespera de definicao de tarifas de Trump",-1
2025-03-31 15:20:00,"DOLARavista renova minima a R 5,7091, queda de 0,91",1
2025-03-31 15:31:00,"Bolsas esbocam recuperacao em NY: Dow Jones 0,73; SP500 0,21; Nasdaq 0,53",1
2025-03-31 15:38:00,Aos houthis: Parem de atirar em navios dos EUA e paramos de atirar em voces,-1
2025-03-31 15:40:00,BRB registra avanco expressivo após transacao com Master e com financeira,1
2025-03-31 15:51:00,"Na lideranca do ranking positivo desde a abertura, Grupo Pao de Acúcar amplia os ganhos",1
2025-03-31 15:56:00,"Acao de Israel em Gaza pode envolver intensas operacsoes aereas e terrestres, avalia Fitch Petroleofechamento: Brent para junho sobe 2,76, a US 74,77 por barril, na ICE WTI para maio avanca 3,06 a US 71,48 por barril, na Nymex",-1
2025-03-31 15:56:00,"BC mantem taxa basica de juros em 9,5 ao ano",-1
2025-03-31 15:57:00,Americanas separa parte da Ame e aumenta capital da unidade em R 573 milhsoes,1
2025-03-31 16:05:00,Petroleo fecha em alta de mais de 2 depois de Trump sinalizar tarifa a produto russo e ameacar Ira,1
2025-03-31 16:11:00,Acredito que a Europa deveria ter olhar politico sobre acordo MercosulUE,-1
2025-03-31 16:21:00,precos dos alimentos estao altos tambem por falta de planejamento no passado,-1
2025-03-31 16:23:00,Williams: Ainda e cedo para avaliar impacto das tarifas Ainda hamuitas incertezas sobre as tarifas Impacto total das tarifas estano longo prazo Bens de consumo terao impacto imediato das tarifas enquanto impacto de bens intermediarios seamais lento,-1
2025-03-31 16:29:00,"Problema para taxar super ricos e a classe politica, nao a populacao",-1
2025-03-31 16:30:00,Williams: Haum risco de a inflacao ser maior que as previssoes neste ano Minha previsao e que a inflacao ficaaestavel com risco de alta Incertezas sao elevadas com possibilidade de desaceleracao da economia Economia nao apresenta estagflacao nesse momento Fed precisa manter expectativas de inflacao de longo prazo ancoradas,-1
2025-03-31 16:32:00,Minerva se destaca entre as poucas altas do Ibovespa,1
2025-03-31 16:36:00,"sao poucos os vetos no Orcamento; os tecnicos nao geram impacto politico Em relacao ao pe de meia, estamos cumprindo exatamente o que pede o TCU O TCU nos deu praticamente 6 meses fora do orcamento; no 2¬ semestre, todo o restante do valor do pe de meia vai entrar no Orcamento",-1
2025-03-31 16:36:00,"Citi tem recomendacao neutra para Petrobras, com precoalvo de US 14 para os ADRs da estatal Para o banco, reducao nos precos do diesel vendido pela companhia jaera esperada e favorece distribuidoras",-1
2025-03-31 16:36:00,"Barkin: Vai demorar para termos clareza sobre impacto das tarifas Consumidores estao frustrados, exaustos e cansados de pagar precos elevados Quanto mais alta a inflacao, teremos menos confianca e menos cortes nos juros Estou nervoso com a inflacao e os dados de emprego Nao tenho pressa em cortar juros Reducao da balanca de ativos pode ser menor e demorar mais",-1
2025-03-31 16:37:00,Pe de meia entraano Orcamento nem que a gente tenha que bloquear recursos,-1
2025-03-31 16:38:00,Pe de meia nao vai parar; orcamento e uma peca que veio para ficar Todas as despesas estarao dentro do Orcamento e vamos cumprir a meta zero,-1
2025-03-31 16:41:00,BTG levanta R 750 milhsoes em novo FII de logistica,1
2025-03-31 16:43:00,"preco do querosene de aviacao QAV seareduzido em 7,9 a partir de amanha para as distribuidoras, reducao de R 0,31litro ante preco de marco",-1
2025-03-31 16:47:00,JPMorgan rebaixa recomendacao do BTG Pactual e do Banco do Brasil de overweight equivalente a compra para neutra Banco nao alterou suas estimativas de curto prazo nem seus respectivos precoalvo para os papeis das instituicsoes,-1
2025-03-31 16:56:00,Todas as 19 distribuidoras de energia pediram renovacao contratual de suas concesssoes,-1
2025-03-31 17:01:00,"fechamento: Dow sobe 1,01 a 42.002,01 pontos, SP 500 avanca 0,56 a 5.611,93 pontos e o Nasdaq perde 0,14 a 17.29,29",-1
2025-03-31 17:02:00,"Treasuries: TNote de 2 anos cai a 3,8934, de 3,9139 na sessao anterior Tnote de 5 anos recua a 3,9596, de 3,9830 Tnote de 10 anos cai a 4,2196, de 4,2350 TBond de 30 anos recua a 4,5914, de 4,6242",-1
2025-03-31 17:05:00,"DOLARavista fecha em baixa de 0,98, a R 5,7053, após oscilar entre R 5,7016 e R 5,7858",1
2025-03-31 17:19:00,"Ibovespa fecha em baixa de 1,25, aos 130.259,54 pontos, após oscilar entre 130.114,96 e 131.900,92 Volume financeiro foi de R 20,3 bilhoes çndice acumulou alta de 6,08 em marco",1
2025-03-31 17:22:00,Bolsas de NY fecham em alta antes de tarifas; Nasdaq e excecao,1
2025-03-31 17:24:00,"DOLAR recuaaespera de tarifas de Trump e encerra marco com queda de 3,5",-1
2025-03-31 17:35:00,"Ibovespa cai, com forte recuo da Vale pesando; Grupo Pao de Acúcar se destaca entre as poucas altas",1
2025-04-01 09:19:00,B3 divulga primeira previa do Ibovespa que vai vigorar entre maio e agosto,-1
2025-04-01 09:26:00,"Petrobras reduz a partir de hoje R 0,17 4,78 no preco do diesel; preco medio do Diesel A nas distribuidoras passaaa ser de R 3,55 por litro",-1
2025-04-01 09:28:00,"Causaria estranheza se Brasil sofrer retaliacao injustificada dos EUA EUA tem posicao muito confortavel em relacao ao Brasil, porque e superavitario",-1
2025-04-01 09:47:00,"Itaú BBA mantem recomendacao outperform equivalente a compra para Petrobras PN, com precoalvo a R 49 Magnitude do ajuste de precos para o diesel colocaaos valores domesticos de volta ao limite superior das faixas de preco de referencia",-1
2025-04-01 09:49:00,DOLAR sobe com exterior s vesperas do tarifaco de Trump e juros acompanham rendimentos dos Treasuries,-1
2025-04-01 10:01:00,Dasa conclui acordo de associacao com Amil,-1
2025-04-01 10:03:00,"SPBrasil: PMI Industrial de marco cai a 51,8, de 53 pontos em fevereiro",1
2025-04-01 10:08:00,"Ibovespa encerra os leilsoes em altaqueda de 0,02, aos 130.292,06 pontos",1
2025-04-01 10:15:00,Acompanhe a movimentacao das principais acsoes do Ibovespa,1
2025-04-01 10:17:00,Lagarde ve perigo de que a IA possa gerar desigualdade na Europa,-1
2025-04-01 10:23:00,SP: PMI Industrial do Brasil cai ligeiramente,1
2025-04-01 10:31:00,"Abertura: Dow Jones 0,38 41.843,43; SP 0,36 5.591,45; Nasdaq 0,45",-1
2025-04-01 10:33:00,Maiores altas do Ibovespa: ñMaiores baixas do Ibovespa,-1
2025-04-01 10:46:00,"SP Global: PMI Industrial de marco final cai a 50,2, de 52,7, acima do consenso de 49,8",1
2025-04-01 10:48:00,Galipolo fala ao vivo em evento na C¢mara sobre os 60 anos do BC,-1
2025-04-01 10:48:00,Direcional avanca 1 depois de ser incluida na primeira previa do Ibovespa,1
2025-04-01 10:51:00,Galipolo diz que as questsoes climaticas estao afetando cada vez mais o mandato e a atuacao do Banco Central,-1
2025-04-01 10:52:00,Galipolo diz que a diversidade e uma agenda que espera ver no BC e no SFN como um todo,-1
2025-04-01 10:54:00,Galipolo diz que economia resiliente do Brasil sugere que talvez a transmissao da politica monetaria nao funcione como em outro lugares E que talvez no Brasil seja necessario dar dose maior do remedio [os juros],-1
2025-04-01 10:56:00,"Galipolo: Autoridades monetarias precisam dialogar com um público mais amplo, para alem do mercado Nao só sobre a politica monetaria, mas diversos outros assuntos que precisam ser explicados",-1
2025-04-01 10:57:00,Galipolo: Há importante que a gente consiga dar as condicsoes necessarias para que os servidores do BC possam cumprir sua tarefa,-1
2025-04-01 10:58:00,Galipolo diz que revolucao no SFN talvez nao tenha sido acompanhada por mudancas no arcabouco do BC,-1
2025-04-01 10:59:00,Galipolo: BC vem demonstrando co promisso inabalavel na persecucao das metas; e uma vigil¢ncia continua,-1
2025-04-01 11:00:00,"Galipolo: Objetivo do BC e fundamentar de forma tecnica, imparcial e objetiva cada acao e decisao",-1
2025-04-01 11:01:00,"ISM: PMI Industrial de marco final cai a 49, ante consenso de 49,5; em fevereiro 50,3",-1
2025-04-01 11:02:00,"Dept¬ Trabalho: Relatório Jolts de fevereiro aponta criacao de 7,568 mi de vagas, ante consenso de 7,625 mi",-1
2025-04-01 11:03:00,"Investimentos em construcao em fevereiro sobem 0,7, de 0,4 no consenso",1
2025-04-01 11:07:00,Jolts: Vagas de emprego nos EUA abaixo das previssoes,-1
2025-04-01 11:07:00,"JPMorgan eleva precoalvo de TIM Brasil, de R 21 para R 22, reiterando recomendacao de compra Para Telefonica, valor foi de R 46 para R 51, com recomendacao neutra",1
2025-04-01 11:10:00,SP Global: PMI de manufatura cai em marco,-1
2025-04-01 11:20:00,Minerva fica entre as maiores altas do Ibovespa após aquisicsoes,1
2025-04-01 11:20:00,Investimentos em construcao superam previssoes,1
2025-04-01 11:25:00,CAE do Senado aprova por unanimidade projeto de reciprocidade economica Projeto pode dar basearesposta brasileira ao tarifaco prometido por Donaldo Trump,-1
2025-04-01 11:37:00,Taurus avalia compra de empresa de defesa na Turquia,-1
2025-04-01 11:58:00,Ibovespa tem ajuda de commodities e fluxo externo para se descolar da aversao ao risco em NY,1
2025-04-01 12:04:00,Barkin: tarifas podem reduzir empregos e aumentar a inflacao,-1
2025-04-01 12:18:00,"Ibovespa sobe 1,19, em nova maxima de 131.814,53 pontos",1
2025-04-01 12:25:00,"sobre PL da reciprocidade Ter um arcabouco juridico legal e positivo; louvo a iniciativa do Congresso, que procura preservar o interesse do Brasil, mas caminho e o dialogo e a complementariedade economica Comercio deve ser ganhaganha e nao olho por olho",-1
2025-04-01 12:25:00,Suecia confirma que iacomprar quatro C390 Millennium da Embraer,-1
2025-04-01 12:27:00,"BTG reitera recomendacao neutra para os ADRs da Vale, com precoalvo a US 11 Injecao de US 1 bilhao após a venda da Alianca Energia para o fundo soberano GIC ajudaacompanhia a gerencia divida",1
2025-04-01 12:40:00,"Fechamento: Frankfurt 1,63; Londres 0,56; Paris 1,10; Madri 1,21; Stoxx 1,08",-1
2025-04-01 12:49:00,"Bolsas europeias fecham em alta, iniciando o 2TRI com uma nota positiva",1
2025-04-01 12:58:00,"Bolsas engatam alta moderada entre medo da recessao e correcao excessiva no 1TRI antes do tarifaco de Trump, amanha Dow Jones 0,13; SP 0,40 e Nasdaq 0,85",-1
2025-04-01 13:04:00,"Ibovespa segue melhora em NY e bate maxima de 131.874 pontos, alta de 1,24",1
2025-04-01 13:15:00,"DOLARavista na minima de R 5,6799, queda de 0,45",1
2025-04-01 13:18:00,Compra do Banco Master pelo BRB deve ser aprovada sem dificuldades pelo Cade; operacao e simples do ponto de vista da concorrencia,-1
2025-04-01 13:18:00,"Natura lidera baixas, após registrar o pior desempenho em marco",1
2025-04-01 13:23:00,"Taxa Ptax fecha em baixa de 0,65, a R 5,7051",1
2025-04-01 13:26:00,Casa Branca: Tarifas reciprocas e de carros entrarao em vigor em 3 de abril,-1
2025-04-01 13:29:00,"Casa Branca: Trump analisa praticas comerciais do passado no que tange s tarifas Presidente tomaamedida histórica para melhorar competitividade dos EUA Quem fabricar nos EUA, nao pagaanenhuma tarifa",-1
2025-04-01 13:31:00,"BB Investimentos faz uma alteracao em sua carteira fundamentalista para abril, com a saida de Weg e entrada da Vale Os demais ativos sao: Copasa, Cury, Direcional, Isa Energia, Itaú, JBS, Petrobras, Santander e Vibra Energia",-1
2025-04-01 13:35:00,Lavrov anuncia nova reuniao entre Rússia e EUA e acusa Ucr¢nia de violar cessarfogo,-1
2025-04-01 13:39:00,"Ministerio Público no Tribunal de Contas do DF abre investigacao sobre compra do Master pelo BRB Caso encontre irregularidades, o MP pode apresentar representacao ao Tribunal",-1
2025-04-01 13:41:00,"Daniel Vorcaro, CEO do Master, deixa sede do BC após reuniao com Galipolo sem falar com a imprensa Vorcaro chegou antes das 11h e saiu pouco depois das 13h30",-1
2025-04-01 13:49:00,"Santander tem recomendacao de compra para JBS e SLC Agricola, com precosalvo a R 58 e R 25, respectivamente Para o banco, as duas companhias podem se beneficiar das recentes projecsoes do Departamento de Agricultura dos EUA",-1
2025-04-01 13:53:00,Copel conclui parcialmente desinvestimento em ativos de geracao de pequeno porte,1
2025-04-01 13:54:00,"BTG faz quarto mudancas em sua carteira de acsoes 10SIM para abril Foram excluidas B3, Eletrobras, Sabesp e TIM, com a entrada de Mercado Livre, Nubank, Copel e Eneva Permanecem na lista Petrobras, Itaú, Weg, Suzano, Equatorial e Cury",-1
2025-04-01 14:19:00,Cemig cai após ter recomendacao reduzida,-1
2025-04-01 14:25:00,"Safra manteve inalterada em abril a carteira recomendada de acsoes que tinha em marco A lista e composta por: Suzano, Telefonica, Multiplan, Cury, Petrobras, Vale, Banco do Brasil, Prio, Sabesp e Itaúsa",1
2025-04-01 14:48:00,Ouro recua depois de registrar novo recorde intradiario,1
2025-04-01 14:52:00,"BTG mantem recomendacao de compra para Fleury, com precoalvo a R 18 Diretoria da empresa estaconfiante na capacidade da empresa de sustentar margens por ganhos de eficiencia, diz banco",1
2025-04-01 15:04:00,Ibovespa avanca com ajuda de fluxo de gringo; Wall Street segue apreensiva na vespera do dia D de Trump,-1
2025-04-01 15:11:00,"Cobre fica de lado, com investidoraespera de definicao sobre tarifas de Trump Na Comex, o contrato para maio subiu 0,02, a US 5,0350 por librapeso Na LME, o contrato para tres meses registrava leve alta de 0,03 hapouco, a US 9.692,00 por tonelada",-1
2025-04-01 15:25:00,Trump prepara ordem executiva para ampliar exportacsoes de armas e equipamentos militares,-1
2025-04-01 15:31:00,Bank of America BofA rebaixa recomendacao da Cemig para underperform equivalente a venda e reduz precoalvo para R 11 Banco incorporou impacto negativo das diferencas de precos de energia entre submercados e frustracao com desempenho operacional do 4TRI,-1
2025-04-01 15:41:00,"Itaú BBA eleva precoalvo da Localiza de R 50 para R 53, reforcando recomendacao de compra Dados recente de precos de seminovos dao confianca que os resultados da empresa no 1TRI serao positivos, diz o banco",1
2025-04-01 15:56:00,Carrefour Brasil deve aprovar saida da Bolsa na próxima semana,-1
2025-04-01 15:56:00,"Expedicao de papel ondulado cai 1,8 em fevereiro sobre igual mes de 2024",1
2025-04-01 16:01:00,"fechamento: Brent para junho cai 0,37, a US 74,49 por barril, na ICE WTI para maio cai 0,39, a US 71,20 por barril, na Nymex",-1
2025-04-01 16:04:00,"Reservas internacionais cairam de US 355 bi em 2023 para US 330 bi em 2024, após venda de DOLARes no 4TRI24",1
2025-04-01 16:11:00,"Itaú BBA mantem para abril a mesma composicao da carteira Top 5 de marco Fazem parte do portfólio Prio, Eletrobras, Caixa seguridade, Equatorial e Cury",1
2025-04-01 16:17:00,Hugo Motta avisa lideres que prioridade da semana e validar emendas para cumprir acordo com STF,-1
2025-04-01 16:19:00,processo de revisao tarifaria da CPFL Paulista volta na próxima 3a.F,-1
2025-04-01 16:32:00,"Guimaraes: Ministerios empenharam 11,04 dos recursos do PLOA no 1TRI25 De R 217,5 bi em discricionarias, empenho ate ontem foi de R 82,8 bi Governo nao discutiu meta fiscal de 2026",-1
2025-04-01 16:37:00,"Guimaraes: Após sancao da LOA, governo analisaanecessidade de relatório extra de receitas e despesas",-1
2025-04-01 16:40:00,Guimaraes: Governo nao discutiu alterar meta fiscal de 2026,-1
2025-04-01 16:45:00,Acionistas do Banco Master vao ter de colocar R 2 bi para fechar operacao com BRB,-1
2025-04-01 16:48:00,Injecao de capital do Banco Master reduz risco para BRB,-1
2025-04-01 16:54:00,Motta diz que projeto da Reciprocidade deve ser votado na C¢mara ainda nesta semana,-1
2025-04-01 16:55:00,"BRB PN sai de leilao e arrefece queda para 4,77, a R 12,38",1
2025-04-01 17:00:00,Waltz e equipe usaram o gmail para comunicacsoes governamentais,-1
2025-04-01 17:02:00,"Treasuries: TNote de 2 anos cai a 3,8708, de 3,8862 na sessao anterior Tnote de 5 anos recua a 3,9161, de 3,9509 Tnote de 10 anos cai a 4,1660, de 4,2062 TBond de 30 anos recua a 4,5283, de 4,5755",-1
2025-04-01 17:03:00,"Fechamento: DowJones cai 0,03 41.990,96 pontos; SP500 ganha 0,38 5.633,08; Nasdaq sobe 0,87 17.449,89",-1
2025-04-01 17:04:00,"DOLARavista fecha em baixa de 0,40, a R 5,6824, após oscilar entre R 5,6734 e R 5,7323",1
2025-04-01 17:09:00,Real acompanha alta de divisas emergentes com fluxo gringo em busca de ativos mais rentaveis,-1
2025-04-01 17:10:00,CAE do Senado pede ao BC informacsoes sobre compra do banco Master pelo BRB,-1
2025-04-01 17:14:00,"Ibovespa fecha em alta de 0,68, aos 131.147,29 pontos, após oscilar entre 130.080,54 e 131.982,29 Volume financeiro somou R 24,7 bilhoes",1
2025-04-01 17:15:00,Bolsas de NY fecham sem direcao definida antes de tarifas,-1
2025-04-01 17:31:00,Baixa execucao do Orcamento em 2025 ajuda a criar poupanca para eventuais bloqueios,-1
2025-04-01 17:32:00,"Em dia de agenda esvaziada, Ibovespa registra alta com commodities, mas perde forca; Natura tem maior baixa",1
2025-04-01 17:35:00,Trump deve avaliar amanha proposta final do TikTok,-1
2025-04-02 09:03:00,"Producao industrial cai 0,1 em fevereiro",1
2025-04-02 09:03:00,"DOLAR cai a R 5,6715 0,19 e DOLAR futuro, a R 5,6980 Juros futuros abrem em queda Ibovespa futuro sobe 0,20",-1
2025-04-02 09:16:00,"Comeca evento de comemoracao aos 60 anos do Banco Central do Brasil Evento, que contaacom a presenca de Lula, Haddad tarde e abertura de Galipolo, seatransmitido ao vivo",-1
2025-04-02 09:21:00,Galipolo: Tenho absoluta conviccao do que os servidores podem entregar e jaestao entregando Uma das melhores coisas que o presidente do BC pode fazer e dar condicsoes aos servidores,-1
2025-04-02 09:22:00,Galipolo agradece os servidores pelo suporte que tem recebido como presidente do BC,-1
2025-04-02 09:23:00,"MoodyÄôs Local reitera a nota de credito nacional AAA.br da Vale, com perspectiva estavel Robustez do modelo de negócios da mineradora refletese em suas metricas de credito, com destaque para a baixa alavancagem, elevada cobertura de juros e forte geracao de caixa A perspectiva estavel projeta que a companhia manteasua flexibilidade financeira, com fortes metricas de credito e sólido perfil de liquidez",1
2025-04-02 09:27:00,"Arthur Lira pode ser o relator do projeto de isencao de imposto de renda, diz Globonews Expresidente da C¢mara assumiafuncao se o atual, Hugo Motta, bater o martelo",-1
2025-04-02 09:33:00,DOLAR e juros recuam antes de Trump anunciar tarifaco,-1
2025-04-02 09:41:00,"ADP: relatório de empregos no setor privado de marco mostra criacao de 155 mil vagas; consenso 122,5 mil",1
2025-04-02 09:48:00,ADP: Empresas adicionam mais empregos do que o previsto,1
2025-04-02 10:02:00,FGV anuncia que abril seao último mes em que seadivulgado o Indicador Antecedente de Emprego Anuncia ainda a inclusao no calendario mensal da Sondagem do Mercado de Trabalho a partir do 2¬ semestre,-1
2025-04-02 10:03:00,CSN finaliza aquisicao de 70 da empresa de logistica Estrela,1
2025-04-02 10:09:00,"Ibovespa encerra os leilsoes em queda de 0,04, aos 131.099,82 pontos",1
2025-04-02 10:14:00,Acompanhe a movimentacao das principais acsoes do Ibovespa,1
2025-04-02 10:16:00,"JPMorgan eleva precoalvo de Ultrapar de R 24 para R 24,50, mantendo recomendacao de compra Vibra Energia tem a mesma recomendacao, com valor de R 25,50",1
2025-04-02 10:24:00,MME daaval para mais companhias importarem energia do Paraguai,-1
2025-04-02 10:31:00,"Abertura: Dow Jones 0,83 41.643,12; SP 1,01 5.576,02 e Nasdaq 1,41",-1
2025-04-02 10:40:00,Maiores altas do Ibovespa: ñMaiores baixas do Ibovespa: Fora do indice,-1
2025-04-02 10:55:00,Prio e Brava caem após rebaixamento pelo Goldman e recuo do Petroleo,-1
2025-04-02 11:04:00,"Dept¬ do Comercio: Encomendas de bens duraveis de fevereiro sobem 0,6, ante consenso de 0,5",1
2025-04-02 11:21:00,"Marfrig conclui emissao de R 1,5 bilhao de CRAs com prazo recorde de 20 anos",1
2025-04-02 11:24:00,"BTG reitera recomendacao de compra para os ADRs da Embraer, com precoalvo a US 65 Entrada da Suecia no acordo da Holanda e Åustria para compra conjunta de aeronaves C390 Millenium e positiva",1
2025-04-02 11:32:00,"DoE: Estoques de petroÃÅleo sobem 6,165 milhsoes de barris na semana passada; previsaÃÉo de 700 mil Estoques de gasolina caem 1,551 milhao de barris; previsaÃÉo de 1,4 mi Estoques de destilados sobem 264 mil barris; previsaÃÉo 600 mil Em Cushing, 2,373 milhsoes",1
2025-04-02 11:34:00,"GPA lidera ganhos, com expectativas de mudancas no conselho",1
2025-04-02 11:37:00,"DOLAR faz nova maxima a R 5,7145 0,56 e DOLAR futuro a R 5,7420",-1
2025-04-02 11:54:00,Ibovespa recua por aversao ao risco antes do anúncio de tarifas,1
2025-04-02 12:04:00,China restringe empresas de investir nos EUA,-1
2025-04-02 12:18:00,"Reino Unido nao colocaaem risco negociacsoes comerciais com os EUA com resposta tarifaria apressada, diz Reeves",-1
2025-04-02 12:22:00,Lula cancela ida ao evento de 60 anos do BC nesta 4a.F; motivo nao foi informado,-1
2025-04-02 12:25:00,"Goldman Sachs rebaixa recomendacao de Prio de compra para neutra, com precoalvo a R 47,60 Brava foi de neutra para venda, com precoalvo a R 20,60",-1
2025-04-02 12:27:00,"Ibovespa retoma dos 131 mil pontos 131.064,69 reduzindo perdas 0,06 com NY",1
2025-04-02 12:38:00,"Fechamento: Frankfurt 0,62; Londres 0,34; Paris 0,22; Madri 0,23; Stoxx 0,61",-1
2025-04-02 12:48:00,Bolsas europeias reduzem perdas mas fecham em queda com tarifas de Trump,1
2025-04-02 12:56:00,"Trump diz ao gabinete e outros que Musk iaembora em breve, relata o Politico",-1
2025-04-02 13:07:00,"BTG eleva recomendacao de Caixa Seguridade de neutra para compra, com precoalvo a R 19 Acao e top pick no setor e teve forte desempenho nos últimos meses, diz banco",1
2025-04-02 13:11:00,UE planeja medidas de emergencia para proteger economia de tarifas de Trump,-1
2025-04-02 13:13:00,"Natura volta a cair, após ensaiar recuperacao",-1
2025-04-02 13:21:00,EUA: Amazon faz oferta para compra do TikTok,-1
2025-04-02 13:22:00,"BTG reduz recomendacao de BB Seguridade de compra para neutra, com a manutencao do precoalvo em R 46 Alteracao nao ocorreu por mudanca nas projecsoes de lucro, afirma o banco",-1
2025-04-02 13:27:00,"Taxa Ptax fecha em baixa de 0,22, a R 5,6923",1
2025-04-02 13:33:00,Trump ainda nao tomou decisao sobre tarifas,-1
2025-04-02 13:39:00,"Reservas provadas de Petroleo no Brasil cresceram 5,92 em 2024",1
2025-04-02 13:42:00,Casas Bahia sobem 3 com expectativa de Michael Klein,1
2025-04-02 13:48:00,"Mauro Vieira conversa com representante comercial de Trump sobre taxa do aco, horas antes de anúncio de tarifaco dos EUA",-1
2025-04-02 14:02:00,"Reservas provadas de Petroleo no brasil cresceram 5,92 em 2024",1
2025-04-02 14:04:00,"Ativa Investimentos faz duas trocas em sua carteira Strategy para abril, com a saida de B3 e BB Seguridade e a inclusao de Localiza e Assai Os demais ativos da carteira sao: Petrobras, Vale, Itaú, Bradesco, SLC Agricola, Suzano, SmartFit, Mercado Livre, Telefonica, Sabesp e Copel",-1
2025-04-02 14:25:00,Acsoes da Tesla sobem mais de 5 com possivel saida de Elon Musk do governo,-1
2025-04-02 14:30:00,"Itaú BBA tem recomendacao outperform equivalente a compra para Gerdau, com precoalvo a R 23 Carteira de pedidos da divisao dos EUA deve chegar neste ano ao maior nivel desde 2022",1
2025-04-02 14:40:00,"Faturamento liquido do setor de maquinas e equipamentos cresce 14,5 em fevereiro na comparacao anual",1
2025-04-02 14:42:00,"Citi mantem recomendacao de compra para os ADRs da Vale, com precoalvo a US 12 Producao de minerio de ferro da empresa deve cair 2 no 1TRI na comparacao anual, devido a chuvas mais intensas no Norte",-1
2025-04-02 14:46:00,"Fluxo cambial total na semana passada 24 a 283 ficou negativo em US 2,085 bi",1
2025-04-02 14:47:00,GPA tem ganho de R 400 milhsoes em valor de mercado,1
2025-04-02 14:48:00,"Galipolo: Fluidez da transmissao da politica monetaria talvez nao funcione tao bem no Brasil Nao teremos bala de prata para resolver canais de transmissao; exigiavarias reformas; e desafio geracional BC tem que fazer cada acao de maneira tecnica, transparente e objetiva",-1
2025-04-02 14:49:00,Roberto Rodrigues: Espero que Brasil e EUA cheguem a entendimento sobre tarifas,-1
2025-04-02 14:53:00,"BC precisa aumentar juros quando necessario, mas entender que equilibrio e fundamental Controlar a inflacao e assegurar que trabalhador possa comprar tudo o que precisa Medidas alemmar pode impactar a inflacao Temos renúncia de R 600 bi por ano; algumas delas precisam ser encerradas",-1
2025-04-02 14:55:00,Ouro avanca e fecha em novo recorde antes de tarifas de Trump,1
2025-04-02 14:56:00,Espero que BC possa pensar em diminuir juros no 2¬ semestre Falta combatermos a inflacao; esperamos que em 60 dias os precos de alimentos caiam Brasil estarumando no caminho certo; os números estao ai Gastos tributarios precisam ser colocados na mesa quando falamos de fiscal,-1
2025-04-02 14:58:00,"BB BI eleva precoalvo de Caixa Seguridade de R 17,50 para R 18, com recomendacao de compra Banco levou em conta os resultados do 2¬ semestre de 2024 e ajustes das premissas macroeconomicas",1
2025-04-02 14:59:00,Contencao no Orcamento em maio seamenor do que previsto; Desoneracao e Carf preocupam,-1
2025-04-02 15:00:00,Galipolo tem em mim e em Tebet pessoas que vao fazer o possivel pelo BC,-1
2025-04-02 15:02:00,"Vivemos desafio global, o dia de hoje e muito particular para o mundo Galipolo vai contar com governo que respeita autonomia do BC",-1
2025-04-02 15:08:00,Hugo Motta: Quero ressaltar boa parceria entre C¢mara e BC nas últimas 6 decadas Há inegavel que autonomia operacional do BC foi grande ganho Aprovacao da autonomia do BC foi marco da relacao entre C¢mara e BC Temos desafio de afinar as politicas monetaria e fiscal,1
2025-04-02 15:12:00,Casa Branca: Portavoz reitera que Musk saiado Doge somente depois de completar seu trabalho,-1
2025-04-02 15:16:00,Autonomia do BC e reconhecida como decisiva para estabilidade da economia Temos plena confianca na capacidade tecnica do BC,1
2025-04-02 15:16:00,Galipolo: Vejo com bons olhos debate sobre politica monetaria,-1
2025-04-02 15:22:00,"precos da cerveja sobem 1 no 1TRI, indica BofA",1
2025-04-02 15:23:00,"Tarifas serao de 10, 15 e 20, segundo fontes da Casa Branca",-1
2025-04-02 15:29:00,Nao estamos discutindo revisao da meta fiscal para LDO de 2026,-1
2025-04-02 15:31:00,Expectativa por tarifas de Trump deixa ativos de risco volateis,-1
2025-04-02 15:31:00,"Após reuniao com empregados, Petrobras adia inicio de teletrabalho de 3 dias para 30 de maio, diz FUP",-1
2025-04-02 15:33:00,"Se houver decisao de antecipacao do INSS, estamos preparados",-1
2025-04-02 15:38:00,Trump considera anunciar criacao de servico de receita externaÄô ainda hoje,-1
2025-04-02 15:41:00,Bolsonaro defende tarifaco de Trump e diz que problema e mentalidade socialista de Lula,-1
2025-04-02 15:48:00,"Com expectativa de nova onda de tarifas dos EUA, aco, autopecas e carnes estao entre os setores em risco",-1
2025-04-02 15:53:00,Documento preve vigencia de tarifas de 25 sobre carros importados a partir de amanha,-1
2025-04-02 15:56:00,"fechamento: Brent para junho sobe 0,62, a US 74,95 por barril, na ICE WTI para maio avanca 0,72 a US 71,71 por barril, na Nymex",1
2025-04-02 15:56:00,Motta coloca pedido de urgencia na pauta do dia para votar projeto da Reciprocidade ainda hoje,-1
2025-04-02 15:59:00,Santander opera com mais forca do que seus pares,1
2025-04-02 16:06:00,Petroleo tem ligeira alta mesmo com forte crescimento de estoques,1
2025-04-02 16:06:00,Nunes diz que Tarcisio tentaase reeleger no governo de SP em 2026: ele me ligou ontem para dizer isso,-1
2025-04-02 16:19:00,Produtores devem adiar compras de maquinas agricolas para esperar Plano Safra,-1
2025-04-02 16:21:00,Zema confirma participacao em ato de Bolsonaro a favor da anistia no próximo domingo na Paulista,-1
2025-04-02 16:25:00,Prazo termina e empresa chinesa nao assina venda de portos no canal do Panamae outros locais,-1
2025-04-02 16:32:00,"Zuckerberg faz lobby com Trump para evitar julgamento antitruste contra Meta, dizem fontes",-1
